id,averageRating,category,name,phenotype,reviewCount,slug,strainTopTerp,subtitle,thc,topEffect,distanceMi,cannabinoids_cbc_order,cannabinoids_cbc_percentile50,cannabinoids_cbd_order,cannabinoids_cbd_percentile25,cannabinoids_cbd_percentile50,cannabinoids_cbd_percentile75,cannabinoids_cbg_order,cannabinoids_cbg_percentile50,cannabinoids_thc_order,cannabinoids_thc_percentile25,cannabinoids_thc_percentile50,cannabinoids_thc_percentile75,cannabinoids_thcv_order,cannabinoids_thcv_percentile50,effects_aroused_score,effects_creative_score,effects_energetic_score,effects_euphoric_score,effects_focused_score,effects_giggly_score,effects_happy_score,effects_hungry_score,effects_relaxed_score,effects_sleepy_score,effects_talkative_score,effects_tingly_score,effects_uplifted_score,terps_caryophyllene_score,terps_humulene_score,terps_limonene_score,terps_linalool_score,terps_myrcene_score,terps_ocimene_score,terps_pinene_score,terps_terpinolene_score
508692,4.692307692307693,Hybrid,Orange Runtz,Hybrid,13,orange-runtz,myrcene,,25.0,Focused,,4,0.0,3,0.0,0.0,0.0,2,2.0,1,25.0,25.0,25.0,5,0.0,0.0239373763994642,-0.88105349674441,1.17964636806138,0.653866215351909,1.78077797885124,0.320780502778202,-0.321740818720134,0.136163572717163,-0.572950907132242,-0.525346166309489,-0.467157380698325,1.15804087914917,-0.887774286343889,0.34,0.1,0.12,0.19,0.85,0.12,0.07,0.0
80081,4.416666666666667,Sativa,Timewreck,Sativa,144,timewreck,limonene,,19.0,Energetic,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,17.0,19.0,21.0,5,0.0,-0.133149471566635,0.920561863734491,1.26632507129872,0.83404952951215,0.318594486302208,0.826057191024259,0.329939416252781,-0.0985812434121682,-1.007562931424,-0.896986987247544,1.03434119757327,-0.197368044123194,0.61222596266672,0.42145,0.1066875,0.5473,0.09822125,0.203,0.0439375,0.15032875,0.03657
8633,4.111888111888112,Indica,The Hog,Indica,143,hog,myrcene,"aka Hog, Haracept, Tennessee Hog",20.0,Sleepy,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,19.0,20.0,20.0,5,0.0,-0.157992083972964,-0.737074534388391,-0.742336221332451,0.235086941476484,-0.816023957824053,-0.403844265102933,-0.637342009228693,0.230532577471258,-0.0740395033004907,1.52863174660396,-0.794820768462824,0.0992568895115811,-0.925826781735936,0.289630978160566,0.11763746876419,0.2786,0.0926314285714286,0.715909686396858,0.0323684710931436,0.213332486267961,0.158902857142857
503762,4.769230769230769,Hybrid,Lemon Kush Headband,Hybrid,13,lemon-kush-headband,limonene,,20.0,Relaxed,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,20.0,20.0,21.0,5,0.0,-0.934887212113797,-0.511972657184975,-0.220085680881552,1.03891494596453,0.0980470261552875,-0.62758720589102,1.18116877735571,-1.36604946578064,1.18331433802187,0.335048691779282,-1.24995487842978,0.0541965096916412,0.761528955689635,0.259314002089864,0.0982311912225703,0.608472570532915,0.082762016718913,0.104843260188088,0.0790454545454543,0.219931295715778,0.0075966562173459
511929,4.666666666666667,Hybrid,Ice Cream Sundae,Hybrid,3,ice-cream-sundae,,,,,,3,,2,,,,4,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
254608,4.4,Indica,Big Mac,Indica,10,big-mac,,,,Sleepy,,3,,2,,,,4,,1,,,,5,,-0.900163597333536,-0.0650958669857771,-1.12796698151496,-2.32242069542425,0.0211766346002848,-1.21785040970785,-2.04688987027408,0.340788184708907,0.347928044306819,0.938593915710177,-0.353816265829919,-0.303388143713581,-1.36603415710996,,,,,,,,
506168,4.1,Hybrid,Gorilla Kush,Hybrid,10,gorilla-kush,myrcene,,18.0,Giggly,,3,,2,0.0,0.0,0.0,4,0.0,1,18.0,18.0,18.0,5,,1.53066172977745,-0.646027610752479,-0.357836564427845,0.823522755383498,-0.574608594162701,1.81107261640126,-0.311231769404563,-1.28903011867427,0.141997679025602,-1.09436225875158,0.762952972879671,0.862644749448893,-1.23164129594409,0.316,0.098,0.429,0.137,0.525,0.001,0.12,0.013
178417,4.636363636363637,Hybrid,Chemmy Jones,Hybrid,99,chemmy-jones,caryophyllene,"aka Chem Jones, Chemdog Jones",18.0,Energetic,,3,0.0,2,1.0,1.0,1.0,4,0.0,1,17.0,18.0,18.0,5,0.0,0.193385713397896,0.358141700842134,1.12290074164466,0.407570359103559,0.381926339525748,0.231764422181158,0.634633301227098,-0.627844812159168,-0.738163591501652,-0.943187752600415,0.102156060220796,-0.326261159839751,0.573134218048252,1.302875,0.2617,0.4101,0.07702625,1.151575,0.06385125,0.6924375,0.03
214383,4.28125,Hybrid,Panda OG,Hybrid,32,panda-og,,aka Panda,,Focused,,3,,2,,,,4,,1,,,,5,,0.172360416451006,-0.267997958704801,-0.341074545986063,-0.316663207168475,1.02982667403375,-0.859225330440343,-0.347107489481855,0.149471716177193,-0.453453454424956,-0.474914755006961,-0.154927030020362,-0.823945543837787,0.123114663210245,,,,,,,,
509129,4.3,Hybrid,Purple Diamond,Hybrid,10,purple-diamond,,,,Tingly,,3,,2,,,,4,,1,,,,5,,1.9570192711061,0.48108687659102,-0.202977110504923,0.498837508993861,0.575330350306263,1.17628473186165,0.15791582041665,2.05885782331814,0.678209118643985,-0.150816630112682,-1.14667869408328,2.41735527366552,-0.178269336880296,,,,,,,,
231119,4.448275862068965,Sativa,Sunburn,Sativa,58,sunburn,caryophyllene,,20.0,Energetic,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,19.0,20.0,20.0,5,0.0,-0.478499238605712,0.946559956196107,1.46445204079686,-0.449995091056252,0.580111594821618,-0.339202632083682,0.743880354020737,-0.0897006025951764,-1.18721174403027,-1.1339566626293,0.353843310337582,1.03593407800958,1.12818802674897,0.2496,0.0452,0.228433333333333,0.111766666666667,0.186626666666667,0.0,0.0572933333333333,0.01
510122,3.666666666666667,Hybrid,Sour Banana,Hybrid,15,sour-banana,limonene,,24.0,Focused,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,24.0,24.0,24.0,5,0.0,-0.925627581505727,1.31871561799734,-0.113394920173169,-0.218983346203141,1.43857172971435,-0.551323130941253,-1.70921639448419,-0.69005359845663,-1.30965406828349,-0.60025207354885,0.801632654837246,0.19567495164916,1.06836026978571,0.150773057787983,0.062809031764256,0.541278224263298,0.230861079219288,0.510535782625334,0.05600076540375,0.255518561040948,0.03
62959,4.505747126436781,Sativa,Alaska,Sativa,87,alaska,,,,Energetic,,3,,2,,,,4,,1,,,,5,,0.134760360492817,0.64584633384288,2.0155832398058,-0.0331873124353463,0.759135142449094,-0.178714410376429,-0.352911727706995,-0.352793143728019,-1.04450635422414,-0.788533123125646,0.953394011818889,-0.253844824847981,0.398869667473105,,,,,,,,
504353,4.25,Hybrid,Terpwin Station,Hybrid,16,terpwin-station,,,,Hungry,,3,,2,,,,4,,1,,,,5,,-0.942603570953855,-1.56212368341213,-0.744985199235151,-0.624402385709056,0.925262356009015,-0.106971611763521,-1.4841007439576,1.38320805268467,0.828432229962992,0.20092753090575,0.439046162423442,-1.24787393960085,-1.24252676107569,,,,,,,,
505219,5.0,Hybrid,Tha Melon,Hybrid,2,tha-melon,,,,Talkative,,3,,2,,,,4,,1,,,,5,,-0.687963729231939,2.66581785089821,-0.86292313743092,0.0337513899197173,-1.09669328584238,-0.93055450023979,1.596885737827,3.41015736458507,1.18854815599931,0.972771978477737,3.61207200291333,-0.909732028752751,0.201882556491889,,,,,,,,
502045,4.75,Indica,Berries and Cream,Indica,12,berries--crme,myrcene,"aka Berries and Creme, Berries & Creme",23.0,Happy,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,22.0,23.0,23.0,5,0.0,0.763218155385864,-1.53381960055132,-1.15977224280504,-0.218983346203141,0.271980180022581,-0.551323130941253,1.61189738592447,-1.35257108003703,1.12270171169653,1.04411716401571,-0.55783027259305,-1.22533114554431,-1.02967527623661,0.353333333333333,0.11,0.266666666666667,0.126666666666667,0.386666666666667,0.01,0.106666666666667,0.213333333333333
503776,4.428571428571429,Hybrid,Grape Candy,Hybrid,7,grape-candy,myrcene,,18.0,Uplifted,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,15.0,18.0,21.0,5,0.0,-0.823771644816961,-0.222981015967004,-1.0325511976447,1.12890452744036,-0.147938226820722,-1.11442388229935,0.81472244616635,-1.20430883685727,0.455962822117715,-1.02234506677097,-1.10123717297082,-1.09007438120507,2.34546917882017,0.29335,0.1443,0.20135,0.068945,0.37755,0.085,0.063875,0.015
511932,4.6,Hybrid,Eastside OG,Hybrid,5,eastside-og,,,,Creative,,3,,2,,,,4,,1,,,,5,,-0.518203834750661,1.99801360665674,1.96505524441599,1.37637587649889,-0.824397672504748,-0.700717772665341,-1.57680237310801,-0.759522107317985,-1.54425384661872,-0.644254808872772,-0.692263482958693,-0.684304088187352,1.45621592737337,,,,,,,,
212,4.266666666666667,Hybrid,OG Poison,Hybrid,45,og-poison,,aka Poison og,,Sleepy,,3,,2,,,,4,,1,,,,5,,-0.515854468600106,-0.840112750369453,-0.802196993934481,-0.252080658755363,0.238610027855864,-0.349394819371974,-1.61425054900106,0.623725116944393,-0.207949089446621,2.05034183241632,-0.558100465874726,0.505064719176409,-1.342457198112,,,,,,,,
508013,4.923076923076923,Hybrid,Blue Glue,Hybrid,13,blue-glue,pinene,,17.0,Euphoric,,3,,2,0.0,0.0,0.0,4,0.0,1,16.0,17.0,18.0,5,,-0.238917847249025,-0.611278610562574,0.562986454054689,1.18330821994426,0.925262356009015,-0.106971611763521,0.822228270215082,0.831110151367671,0.828432229962992,-0.712610934407892,0.439046162423442,-0.655788065770237,-0.805436022321037,0.2525,0.106,0.1065,0.0225,0.59,0.0395,0.6575,0.0
506880,4.833333333333333,Hybrid,Mountaintop Mint,Hybrid,6,mountaintop-mint,limonene,,22.0,Aroused,,3,0.0,2,0.0,0.0,0.0,4,0.0,1,20.0,22.0,23.0,5,0.0,3.36439071851576,0.48108687659102,-0.202977110504923,0.498837508993861,1.5474899750494,0.0079467520237038,1.08044742608572,-0.149533781949858,-0.943361401342693,-1.06435509542633,1.11909285163388,0.0490117783430749,0.695912140629001,0.22,0.0733333333333333,0.59,0.33,0.16,0.0,0.16,0.03
505182,4.695652173913044,Hybrid,Dr. Gonzo,Hybrid,23,dr-gonzo,,,,Aroused,,3,,2,,,,4,,1,,,,5,,1.64909141293778,-0.256455152874596,-0.384225312740603,1.30548714408096,-1.06692055648037,0.333549275575132,-0.333058256444594,-0.367527779877899,-0.220269793772989,-1.17745901872921,0.299589819187364,-0.163462631781465,-0.517455968312903,,,,,,,,
505403,4.5,Hybrid,Hectane,Hybrid,12,hectane,limonene,,24.0,Tingly,,3,0.0,2,0.0,0.0,0.0,4,0.0,1,24.0,24.0,24.0,5,0.0,0.962185008005904,-0.247156781511376,-1.14563657112056,0.653866215351909,-1.45975410362589,-1.23700347033906,-1.55178295961223,0.872294107806494,0.50809610619221,0.692705120775368,-1.22241456260405,1.15804087914917,-0.887774286343889,0.28,0.07,0.82,0.32,0.17,0.03,0.29,0.03
92879,4.340425531914893,Indica,Godzilla,Indica,47,godzilla,caryophyllene,,21.0,Hungry,,3,0.0,2,0.0,0.0,0.0,4,0.0,1,21.0,21.0,22.0,5,0.0,0.0269247880091273,-0.442015672524361,-0.29718934461509,0.550687859935739,-0.707994742144316,0.138536151236775,-0.0130250876437412,1.15401198094228,0.408074498988417,0.923058432634013,-0.714638131620477,0.618134575483073,-0.489302704184811,0.703333333333333,0.205666666666667,0.339,0.065,0.224666666666667,0.0003333333333333,0.0733333333333333,0.0023333333333333
504087,4.666666666666667,Hybrid,Collie Man Kush,Hybrid,3,collie-man-kush,caryophyllene,,27.0,Talkative,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,26.0,27.0,28.0,5,0.0,-0.687963729231939,-1.1375624405,0.881039066955534,0.0337513899197173,-1.09669328584238,1.4061214594361,-2.09324068484929,-1.00662584595092,-0.433022363987368,-0.854304952149548,3.61207200291333,-0.909732028752751,1.95024551151048,0.875,0.365,0.32,0.22,0.255,0.0,0.105,0.0
504957,4.0,Hybrid,Londonchello,Hybrid,9,londonchello,,,,Focused,,3,,2,,,,4,,1,,,,5,,-0.823771644816961,0.918033071452458,-1.0325511976447,-1.04034819934362,1.01865332287105,-1.11442388229935,-2.50639133424231,-1.20430883685727,-0.516979489874292,-1.02234506677097,-1.10123717297082,-1.09007438120507,-0.801584140213297,,,,,,,,
65073,4.227272727272728,Hybrid,Sour Cream,Hybrid,88,sour-cream,pinene,,19.0,Happy,,3,,2,0.0,0.0,0.0,4,0.0,1,19.0,19.0,19.0,5,,-0.580852239884976,-0.611203084500594,0.153386309698233,-0.308939777704497,0.561407761145404,-0.653970537768135,0.585256006871723,-0.689666439446866,-0.219978971180067,-0.324022039067861,0.031724230510214,-0.976390297997203,0.309969856200973,0.36,0.112,0.216,0.04,0.582,0.001,0.76,0.006
506219,4.8,Hybrid,Sherb Breath,Hybrid,10,sherb-breath,limonene,aka Sherb's Breath,24.0,Creative,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,21.0,24.0,25.0,5,0.0,-0.823771644816961,0.918033071452458,0.0138261249871687,-1.04034819934362,-0.147938226820722,-1.11442388229935,-0.292315480636537,-1.20430883685727,-1.4899218018663,-1.02234506677097,-1.10123717297082,-1.09007438120507,-0.801584140213297,0.458181818181818,0.162727272727273,0.640909090909091,0.135454545454545,0.345454545454545,0.0654545454545454,0.25,0.0336363636363636
504872,4.25,Indica,Double Durban,Indica,12,double-durban,,,,Aroused,,3,,2,,,,4,,1,,,,5,,1.90043263961234,1.65453336418773,1.17964636806138,1.25643641723635,-0.163541270635041,-1.23700347033906,0.908301322171962,-1.3360974974615,-1.11347441379447,-0.525346166309489,0.288099801207394,1.15804087914917,1.44337632034757,,,,,,,,
503789,4.75,Hybrid,Purple Pie,Hybrid,8,purple-pie,,,,Hungry,,3,,2,,,,4,,1,,,,5,,1.21089357378095,-0.0650958669857771,-0.473981154870037,0.389145213055732,-0.707943083957069,-0.341596924829394,0.0288062424813305,3.6533755926109,1.56410593429683,1.62374776469541,-0.353816265829919,1.47286947777826,-0.0547619408460179,,,,,,,,
504079,4.428571428571429,Hybrid,Huckleberry Soda,Hybrid,7,huckleberry-soda,myrcene,,18.0,Creative,,3,0.0,2,0.0,0.0,0.0,4,0.0,1,15.0,18.0,21.0,5,0.0,0.324343346283452,1.79900257657494,-1.10524893773633,1.59825587209206,1.09195076253982,0.809640062254456,-1.10197314569234,-1.28903011867427,0.836956473305607,-1.09436225875158,-1.17913692344932,-1.16736396082749,0.266955522643276,0.2872,0.134833333333333,0.489966666666667,0.08365,0.8379,0.0,0.124926666666667,0.04
186546,4.727272727272728,Indica,Northern Wreck,Indica,88,northern-wreck,caryophyllene,"aka Northern Trainwreck, Northern Lights x Trainwreck",28.0,Relaxed,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,28.0,28.0,28.0,5,0.0,-0.207103653533614,0.315558990978899,-0.519387097964782,0.661385339729517,-0.0413788711870781,0.0781749460844267,0.0860327979374754,0.100122941368248,0.988650237220919,0.833687457563965,-0.0575208825155504,0.57811186638371,-0.105939393974512,0.88,0.26,0.04,0.18,0.46,0.0,0.0,0.0
510744,4.666666666666667,Hybrid,Skunk Shocker,Hybrid,6,skunk-shocker,,,,Hungry,,3,,2,,,,4,,1,,,,5,,0.865074092074631,-0.222981015967004,0.0138261249871687,-1.04034819934362,-1.31452977651249,0.287581693506182,-0.292315480636537,1.44576108946432,-0.516979489874292,0.0739010916054016,0.258225754459474,0.3309317159884,-0.801584140213297,,,,,,,,
509579,4.857142857142857,Hybrid,Pink Tuna,Hybrid,7,pink-tuna,,,,Hungry,,3,,2,,,,4,,1,,,,5,,0.324343346283452,-0.646027610752479,-1.10524893773633,-0.725943478033632,-0.574608594162701,-1.19322504603916,-1.10197314569234,1.55033051667029,1.53191526758561,-1.09436225875158,-0.208091975284826,-0.1523596056893,-0.482342886650407,,,,,,,,
37748,4.25984251968504,Hybrid,Glass Slipper,Hybrid,254,glass-slipper,caryophyllene,,17.0,Uplifted,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,15.0,17.0,18.0,5,0.0,-0.133256502110037,0.076868537864829,0.592167239121146,0.302266586495002,-0.159096377748966,0.424879341652374,0.356967935447971,-0.237733766370784,-0.652402954156406,-0.921589078901824,0.88713510969083,-0.231622213976113,0.962696853870059,0.499,0.188666666666667,0.0415777777777778,0.0,0.0214666666666667,0.0,0.0147777777777778,0.0
128015,4.464912280701754,Sativa,Alpha Blue,Sativa,114,alpha-blue,myrcene,"aka Alpha Dream, DD",20.0,Energetic,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,18.0,20.0,22.0,5,0.0,0.731305857519655,0.676594760986723,1.73446120754694,0.0591608447130135,0.858177675677784,0.801148746900892,0.536002680280457,0.0392370072185813,-0.971174844401326,-0.881903105243886,0.985684789410956,-0.283369933320699,1.33673585224134,0.23125,0.0805833333333334,0.103333333333333,0.0724166666666667,1.40191666666667,0.015,0.315666666666667,0.0231666666666667
503099,4.7,Indica,Queen Mother Goji,Indica,50,queen-mother-goji,,,,Focused,,3,,2,,,,4,,1,,,,5,,-0.107489841829016,0.274640412181819,-0.369391088882863,-0.0569972624804596,0.875586309805808,-0.0185413324802709,0.35514076096318,-0.341598834743822,0.50903174903388,0.618360581079246,-0.187891347930987,-0.122442983689268,0.420089093911305,,,,,,,,
510098,4.615384615384615,Hybrid,Secret Cookies,Hybrid,13,secret-cookies,,,,Relaxed,,3,,2,,,,4,,1,,,,5,,-0.823771644816961,-1.36399510338646,-1.0325511976447,0.0442781640483687,-0.147938226820722,0.287581693506182,0.81472244616635,0.120726126303528,1.42890513410972,-1.02234506677097,-1.10123717297082,-1.09007438120507,-1.85060191322445,,,,,,,,
508439,4.285714285714286,Hybrid,Hubba Bubba Kush,Hybrid,14,hubba-bubba-kush,,"aka Hubba Bubba, Hubba Bubba OG, HBK",,Sleepy,,3,,2,,,,4,,1,,,,5,,-0.0812047130599316,-1.53381960055132,-0.636583581489106,-0.761296527899136,-0.311315594823302,-0.551323130941253,-1.70921639448419,0.634981364704166,-0.336711756291484,1.59224024320389,-0.55783027259305,0.19567495164916,-1.02967527623661,,,,,,,,
69169,4.361111111111111,Hybrid,White Lightning,Hybrid,108,white-lightning,myrcene,,17.0,Happy,,3,0.0,2,0.0,0.0,0.0,4,0.0,1,15.0,17.0,18.0,5,0.0,0.176190372107862,0.0076900452513235,0.131007502198441,0.364484895126908,-0.303804263850506,0.406385033173911,0.581664982782605,0.386295109851904,0.462226559372962,0.13295328402273,0.177103557083967,0.359666821170498,0.384823004901337,0.110049714285714,0.0575645714285714,0.111355714285714,0.0212985714285714,0.59134,0.0091108571428571,0.188833142857143,0.244701714285714
281,4.188235294117647,Indica,Querkle,Indica,255,querkle,myrcene,,19.0,Sleepy,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,14.0,19.0,20.0,5,0.0,0.111883316866464,-0.276023367236,-0.708019576815582,0.0057140245454012,-0.47236867362024,-0.337094339785323,-0.246722523217673,0.451245963172427,0.110496447180461,0.940719114541132,-0.48784935338034,-0.0459675336438262,-0.233933778805204,0.377244001126916,0.0980609548241354,0.0801328029127169,0.102490478030366,0.807997555588154,0.100692936275194,0.307473221590197,0.0777566666666667
502789,4.344827586206897,Hybrid,Lemon Banana Sherbet,Hybrid,29,lemon-banana-sherbet,myrcene,,19.0,Happy,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,19.0,19.0,20.0,5,0.0,-0.281357820869345,0.268806255134955,0.509977685237882,0.395724446886139,1.10022835886039,-0.164430793657133,1.61565029794884,0.21723631539244,-0.109937789369178,-0.993508086555497,0.382244261032869,-1.00818798782689,1.50352506748648,0.341822222222222,0.127718888888889,0.04863,0.0280866666666667,0.647155555555555,0.147584444444444,0.140053333333333,0.46629
505309,3.714285714285714,Hybrid,Slymer,Hybrid,7,slymer,terpinolene,aka Slimer,19.0,Talkative,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,17.0,19.0,21.0,5,0.0,-0.823771644816961,2.05904715887192,2.10658077025091,1.12890452744036,2.18524487256281,0.287581693506182,-0.292315480636537,0.120726126303528,0.455962822117715,0.0739010916054016,2.97715160932007,-1.09007438120507,2.34546917882017,0.114636363636364,0.0344090909090909,0.236590909090909,0.0354090909090909,0.289136363636364,0.0299090909090909,0.212863636363636,0.818
505302,4.641025641025641,Hybrid,NF1,Hybrid,39,nf1,,,,Talkative,,3,,2,,,,4,,1,,,,5,,0.215211985545488,0.598285180130934,1.93494538615293,0.735140130719737,1.75018326088832,0.161171603168906,0.938254925623024,-0.264815590687592,-1.05477590926711,-0.837878008580803,2.07345836297923,0.210224610087754,1.14651977655882,,,,,,,,
186351,4.593220338983051,Indica,Dark Side of the Moon,Indica,59,dark-side-of-the-moon,limonene,,20.0,Sleepy,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,19.0,20.0,20.0,5,0.0,0.297745493950004,-0.928680068046039,-1.25437250715504,0.892371917441214,-1.30026684131397,-0.635891240476962,-0.491962352364988,-0.953188531442185,1.36900952394949,1.84988651209335,-0.816060926701262,-0.597185612774273,-0.634425781658191,0.2851,0.097685,0.31155,0.063925,0.20275,0.0,0.10163,0.01821
506417,4.75,,Tropicana Haze,,12,tropicana-haze,myrcene,,20.0,Talkative,,3,,2,0.0,0.0,0.0,4,0.0,1,20.0,20.0,20.0,5,,-0.942603570953855,0.339566462286977,-0.308994648138538,0.279452917117603,-0.0468972687341238,-0.106971611763521,1.28349407304962,0.279012250050673,-0.387745660027017,-0.255841701751071,1.57193193528202,-0.0637021919396248,1.38001767145221,0.075,0.024,0.091,0.006,1.036,0.978,0.25,0.02
503697,4.65,Hybrid,Purple Glue,Hybrid,20,purple-glue,myrcene,,24.0,Euphoric,,4,0.0,3,0.0,0.0,0.0,2,2.0,1,24.0,24.0,24.0,5,0.0,0.251589105791476,-0.767330823013088,-0.822414926196612,0.635478819489564,-0.691306714164544,-0.79101022364052,-2.11404522701209,0.0247485967267503,0.270760345870465,0.381682191810333,-0.7909891374652,-0.248971580217328,-0.645265126667058,0.0809,0.0369,0.1689,0.0906,0.7558,0.0,0.3054,0.0194
505180,4.222222222222222,Sativa,G Wagon,Sativa,36,g-wagon,,,,Energetic,,3,,2,,,,4,,1,,,,5,,-0.44983781703954,-0.176585760024976,1.4543743333944,-0.467297683043969,0.104857210584135,-0.441223701144904,-0.1692894368906,-0.811860843242287,-0.936455329535909,-0.526494786213164,0.643503292862073,-0.170984036553577,1.31991831558068,,,,,,,,
500140,4.375,Hybrid,Purple Frost,Hybrid,16,purple-frost,myrcene,,19.0,Talkative,,3,0.0,2,0.0,0.0,0.0,4,0.0,1,19.0,19.0,20.0,5,0.0,-0.934887212113797,-1.54925819120267,-1.17133779236507,-1.42614497083545,-0.962490746291773,0.0096880558387673,-1.33482651083267,-0.161472226543555,0.298821327120048,0.335048691779282,1.83973359300271,-0.591715352669027,-0.668949825689216,0.367,0.058,0.0715,0.1025,1.506,0.0,0.3535,0.0
279983,4.736842105263158,Hybrid,LA Kookies,Hybrid,19,la-kookies,myrcene,"aka LA Cookies, Los Angeles Cookies",19.0,Giggly,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,17.0,19.0,19.0,5,0.0,-0.436059264985392,-0.884369982350973,-0.226501394772788,-0.453284707971455,-0.810053938958682,0.886594529647873,0.181091227704253,-0.165949143266192,0.156550905298572,-0.510482585989079,0.410645211728155,0.500205189320313,-0.197318900860587,0.254877312732251,0.0935303018449703,0.335729591238021,0.0949516591694373,0.57299199426299,0.0129123150140167,0.209206414368603,0.0155274789751613
507897,4.176470588235294,Hybrid,Unicorn Tears,Hybrid,17,unicorn-tears,myrcene,,18.0,Giggly,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,17.0,18.0,18.0,5,0.0,-0.934887212113797,-0.511972657184975,-0.695711736623312,0.0528909792445378,-0.962490746291773,1.92151384102813,-0.328428395557315,-0.763760846162099,0.298821327120048,-1.15983243327941,0.603858204429716,0.700108372052309,-1.62260234660845,0.161008373042922,0.0423530766352033,0.178202512994292,0.0797418677756918,1.28447977783271,0.0158907836945103,0.802543470585954,0.0057142857142857
503103,4.692307692307693,Hybrid,American Pie,Hybrid,13,american-pie,myrcene,,23.0,Uplifted,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,23.0,23.0,23.0,5,0.0,-0.238917847249025,0.339566462286977,-0.744985199235151,1.18330821994426,0.439182543637446,-0.106971611763521,-0.10030333545399,-0.825183552583323,0.423039599966323,-0.255841701751071,0.439046162423442,-1.24787393960085,1.38001767145221,0.21,0.08,0.23,0.05,2.62,0.0,0.27,0.0
3225,4.090909090909091,Sativa,Frostbite,Sativa,33,frostbite,myrcene,,18.0,Talkative,,3,0.0,2,0.0,0.0,0.0,4,0.0,1,15.0,18.0,19.0,5,0.0,0.118222804425573,0.354564966128482,0.815580188992778,-0.179152658364082,0.965817712030792,-0.111135264886196,1.34049326917717,-0.284167162564027,0.442008136249761,-0.50466640238544,1.34520402069082,-0.375037514175095,0.757001319335807,0.180467800157044,0.0634718072738274,0.290507462127363,0.0691786267334237,0.323438983022351,0.0147085911654192,0.163738102649296,0.0350474192818128
504705,4.5,Hybrid,Lemon Lava,Hybrid,12,lemon-lava,,,,Focused,,3,,2,,,,4,,1,,,,5,,-0.900163597333536,0.648037937651386,-0.473981154870037,-0.966637741184257,1.47941607171499,-1.21785040970785,0.0288062424813305,-0.487358667266591,-0.260160900688186,-1.11686763124552,-1.20348059547385,-1.1915169544595,0.600874167285955,,,,,,,,
82608,4.012987012987013,Indica,Big Bang,Indica,77,big-bang,,,,Sleepy,,3,,2,,,,4,,1,,,,5,,-0.0140730971428193,-0.216111535874728,-0.543945900833636,0.164856188202033,-0.808647690571813,0.0113269300176505,0.624766562784594,0.476818533035315,0.227909968036346,1.22223415488402,-0.0143492015105048,0.198390580097494,-0.410852598384071,,,,,,,,
262927,4.3,Indica,Critical Plus 2.0,Indica,30,critical-plus-20,myrcene,,19.0,Tingly,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,19.0,19.0,20.0,5,0.0,0.0704850409830702,-0.20661628128982,-0.144008141407038,-0.50813085594052,-0.114971172068532,-0.164430793657133,0.0012199880279583,-0.0588126352660595,-0.109937789369178,-0.0799696212418544,0.0990228178182239,0.175983759834332,-0.463383256909435,0.239510825976891,0.0652110705041529,0.213176988770002,0.070839002289056,0.560632099241722,0.0069972773239983,0.142016090645611,0.0136
511022,4.25,Sativa,Arise,Sativa,8,arise,,,,Focused,,3,,2,,,,4,,1,,,,5,,-0.881975037210542,0.983992514132465,1.8844005554976,0.0487896386749335,1.92523044089108,-1.19322504603916,-1.10197314569234,-1.28903011867427,-0.552961115254403,-0.311329288482742,-0.208091975284826,-0.1523596056893,1.01625393193696,,,,,,,,
112047,3.857142857142857,Hybrid,K2,Hybrid,56,k2,,,,Hungry,,3,,2,,,,4,,1,,,,5,,-0.467889245200632,-0.759156686555698,-0.593250884707854,-1.55239114560504,-1.04338929609883,-0.0327533416507931,-0.0887156318101881,0.822902470709504,0.516929044540702,-0.0360016011145503,-1.11886879119166,-0.430191360281618,-1.41596057009882,,,,,,,,
504906,4.0,Hybrid,Wedding Cake MAC,Hybrid,2,wedding-cake-mac,limonene,,24.0,,,4,0.0,3,0.0,0.0,0.0,2,1.0,1,15.0,24.0,30.0,5,0.0,,,,,,,,,,,,,,0.526645,0.1689345,0.7686,0.40053,0.51852,0.0075,0.1935315,0.0265
